,Unnamed: 0,_id,img_file,new_id,new_nome_imm
2915,2915,4916,altimetria_4916.jpg,5923,altimetria_5923.jpg
2916,2916,4917,altimetria_4917.jpg,5925,altimetria_5925.jpg
2917,2917,4918,altimetria_4918.jpg,5924,altimetria_5924.jpg
2918,2918,4919,altimetria_4919.jpg,5926,altimetria_5926.jpg
2919,2919,4920,altimetria_4920.jpg,5332,altimetria_5332.jpg
2920,2920,4921,altimetria_4921.jpg,4278,altimetria_4278.jpg
2921,2921,4922,altimetria_4922.jpg,4786,altimetria_4786.jpg
2922,2922,4923,altimetria_4923.jpg,4243,altimetria_4243.jpg
2923,2923,4924,altimetria_4924.jpg,4792,altimetria_4792.jpg
2924,2924,4925,altimetria_4925.jpg,4423,altimetria_4423.jpg
2925,2925,4926,altimetria_4926.jpg,4420,altimetria_4420.jpg
2926,2926,4927,altimetria_4927.jpg,4422,altimetria_4422.jpg
2927,2927,4928,altimetria_4928.jpg,4421,altimetria_4421.jpg
2928,2928,4929,altimetria_4929.jpg,4418,altimetria_4418.jpg
2929,2929,4930,altimetria_4930.jpg,4419,altimetria_4419.jpg
2930,2930,4931,altimetria_4931.jpg,4424,altimetria_4424.jpg
2931,2931,4932,altimetria_4932.jpg,5952,altimetria_5952.jpg
2932,2932,4933,altimetria_4933.jpg,4366,altimetria_4366.jpg
2933,2933,4934,altimetria_4934.jpg,4702,altimetria_4702.jpg
2934,2934,4935,altimetria_4935.jpg,2216,altimetria_2216.jpg
2935,2935,4936,altimetria_4936.jpg,5722,altimetria_5722.jpg
2936,2936,4937,altimetria_4937.jpg,92,altimetria_92.jpg
2937,2937,4938,altimetria_4938.jpg,5381,altimetria_5381.jpg
2938,2938,4939,altimetria_4939.jpg,5387,altimetria_5387.jpg
2939,2939,4940,altimetria_4940.jpg,4629,altimetria_4629.jpg
2940,2940,4941,altimetria_4941.jpg,5155,altimetria_5155.jpg
2941,2941,4942,altimetria_4942.jpg,3534,altimetria_3534.jpg
2942,2942,4943,altimetria_4943.jpg,4401,altimetria_4401.jpg
2943,2943,4944,altimetria_4944.jpg,5935,altimetria_5935.jpg
2944,2944,4945,altimetria_4945.jpg,4728,altimetria_4728.jpg
2945,2945,4946,altimetria_4946.jpg,4085,altimetria_4085.jpg
2946,2946,4947,altimetria_4947.jpg,2723,altimetria_2723.jpg
2947,2947,4948,altimetria_4948.jpg,2749,altimetria_2749.jpg
2948,2948,4949,altimetria_4949.jpg,2733,altimetria_2733.jpg
2949,2949,4950,altimetria_4950.jpg,5694,altimetria_5694.jpg
2950,2950,4951,altimetria_4951.jpg,4831,altimetria_4831.jpg
2951,2951,4952,altimetria_4952.jpg,4399,altimetria_4399.jpg
2952,2952,4953,altimetria_4953.jpg,2256,altimetria_2256.jpg
